STOPID,NAME,asWKT
6803,Van Ness Ave & Clay St  ,POINT(-122.4226 37.79245)
6804,Van Ness Ave & Eddy St  ,POINT(-122.42073 37.7832)
6805,Van Ness Ave & Eddy St  ,POINT(-122.42089 37.7825)
6806,Van Ness Ave & Bay St,POINT(-122.424996 37.804287)
6807,Van Ness Ave & Geary Blvd   ,POINT(-122.421403 37.785683)
6809,Van Ness Ave & Greenwich St  ,POINT(-122.424298 37.800477)
6810,Van Ness Ave & Greenwich St  ,POINT(-122.424424 37.800334)
6811,Van Ness Ave & Grove St  ,POINT(-122.41982 37.77869)
6812,Van Ness Ave & Grove St  ,POINT(-122.41992 37.77787)
6813,Van Ness Ave & Jackson St  ,POINT(-122.423005 37.794177)
6814,Van Ness Ave & Jackson St  ,POINT(-122.423131 37.793829)
6815,Van Ness Ave & Mcallister St  ,POINT(-122.42006 37.7799)
6816,Van Ness Ave & Mcallister St  ,POINT(-122.420324 37.779687)
6817,Van Ness Ave & Market St  ,POINT(-122.419194 37.775305)
6818,Van Ness Ave & North Point St ,POINT(-122.425248 37.805161)
6819,Van Ness Ave & North Point St ,POINT(-122.425363 37.80468)
6821,Van Ness Ave & Oak St  ,POINT(-122.419482 37.775527)
6823,Van Ness Ave & O'Farrell St  ,POINT(-122.421128 37.784817)
6825,Van Ness Ave & Pacific Ave  ,POINT(-122.4234 37.79489)
6826,Van Ness Ave & Pine St  ,POINT(-122.422304 37.789509)
6827,Van Ness Ave & Post St   ,POINT(-122.42133 37.78611)
6828,Van Ness Ave & Sacramento St  ,POINT(-122.422616 37.79134)
6829,Van Ness Ave & Sutter St  ,POINT(-122.42166 37.78783)
6830,Van Ness Ave & Sutter St  ,POINT(-122.421838 37.787396)
6831,Van Ness Ave & Turk St  ,POINT(-122.42054 37.78229)
6832,Van Ness Ave & Union St  ,POINT(-122.424104 37.798621)
6833,Van Ness Ave & Union St  ,POINT(-122.423863 37.798469)
6834,Van Ness Ave & Vallejo St  ,POINT(-122.4237 37.79641)
6835,Vicente St & 30th Ave  ,POINT(-122.487131 37.738765)
6836,Vicente St & 47th Ave  ,POINT(-122.50531 37.738079)
6837,Vicente St & West Portal Ave,POINT(-122.46677 37.73968)
6838,Vicente St & West Portal Ave,POINT(-122.46659 37.73946)
6839,Van Dyke Ave & Jennings St   ,POINT(-122.38854 37.72703)
6840,Van Dyke Ave & Jennings St   ,POINT(-122.38883 37.72707)
6841,Van Dyke Ave & Keith St   ,POINT(-122.39042 37.72808)
6842,Van Dyke Ave & Keith St   ,POINT(-122.39027 37.72789)
6843,Van Dyke Ave & Lane St   ,POINT(-122.392238 37.729202)
6844,Vesta St & Phelps St  ,POINT(-122.39991 37.73037)
6845,Visitacion Ave & Britton St   ,POINT(-122.412371 37.712765)
6846,Visitacion Ave & Britton St   ,POINT(-122.41263 37.71273)
6847,Visitacion Ave & Bay Shore Blvd,POINT(-122.404493 37.710567)
6848,Visitacion Ave & Cora St   ,POINT(-122.40896 37.7117)
6850,Visitacion Ave & Rutland St   ,POINT(-122.407791 37.711488)
6851,Visitacion Ave & Rutland St   ,POINT(-122.40807 37.71144)
6852,Visitacion Ave & Sawyer St   ,POINT(-122.414237 37.713283)
6853,Visitacion Ave & Sawyer St   ,POINT(-122.41453 37.71324)
6854,Visitacion Ave & Schwerin St   ,POINT(-122.410504 37.712247)
6855,Visitacion Ave & Schwerin St   ,POINT(-122.41078 37.71219)
6877,Valencia St & 24th St  ,POINT(-122.42074 37.75186)
6878,Valencia St & 25th St  ,POINT(-122.42044 37.75075)
6879,Valencia St & 25th St  ,POINT(-122.42059 37.75028)
6881,Valencia St & Cesar Chavez St ,POINT(-122.420213 37.748217)
6882,Valencia St & Cesar Chavez St ,POINT(-122.420351 37.747994)
6886,Valencia St & Duncan St  ,POINT(-122.42024 37.74674)
6896,West Portal Ave & 14th Ave   ,POINT(-122.469053 37.737868)
6898,West Portal Ave & 14th Ave   ,POINT(-122.469042 37.737859)
6899,West Portal Ave & 15th Ave   ,POINT(-122.470519 37.736485)
6904,West Portal Ave & Vicente St   ,POINT(-122.46698 37.73984)
6905,West Portal Ave & Vicente St   ,POINT(-122.46698 37.739617)
6906,Walnut St & California St   ,POINT(-122.44852 37.787492)
6907,117 Warren Dr   ,POINT(-122.457977 37.75368)
6908,345 Warren Dr E   ,POINT(-122.461312 37.755402)
6909,400 Warren Dr E   ,POINT(-122.461484 37.75691)
6910,455 Warren Dr,POINT(-122.461897 37.757722)
6911,Warren Dr & Christopher Dr,POINT(-122.459971 37.75376)
6912,Warren Dr & Devonshire Way   ,POINT(-122.461083 37.754474)
6913,Warren Dr & Locksley Ave  ,POINT(-122.463135 37.758694)
6914,Warren Dr & Oakpark Dr  ,POINT(-122.45635 37.75534)
6915,Washington St & Buchanan St  ,POINT(-122.431191 37.791921)
6916,Washington St & Fillmore St  ,POINT(-122.434481 37.791503)
6917,Washington St & Franklin St  ,POINT(-122.42461 37.792759)
6918,Washington St & Gough St  ,POINT(-122.42625 37.792545)
6919,Washington St & Hyde St  ,POINT(-122.41804 37.79363)
6920,Washington St & Jones St   ,POINT(-122.414693 37.794042)
6921,Washington St & Larkin St  ,POINT(-122.4198 37.79341)
6922,Washington St & Leavenworth St ,POINT(-122.416287 37.793828)
6923,Washington St & Laguna St  ,POINT(-122.429116 37.79218)
6924,Washington St & Mason St   ,POINT(-122.41136 37.79453)
6925,Washington St & Mason St  ,POINT(-122.411529 37.794442)
6926,Washington St & Polk St  ,POINT(-122.421274 37.793187)
6927,Washington St & Powell St  ,POINT(-122.410038 37.794629)
6928,Washington St & Sansome St  ,POINT(-122.402064 37.795733)
6929,Washington St & Taylor St   ,POINT(-122.413008 37.794255)
6930,Washington St & Van Ness Ave  ,POINT(-122.42243 37.79308)
6931,Washington St & Webster St  ,POINT(-122.432842 37.791716)
6932,Wawona/46th Ave /SF Zoo,POINT(-122.504351 37.736125)
6933,Woodside Ave & Balceta Ave  ,POINT(-122.456441 37.746489)
6934,Woodside Ave & Hernandez Ave  ,POINT(-122.45535 37.74638)
6935,Woodside Ave & Hernandez Ave,POINT(-122.455593 37.746283)
6937,Woodside Ave & Portola Dr   ,POINT(-122.452431 37.745766)
6938,Woodside Ave & Portola Dr   ,POINT(-122.452225 37.745623)
6939,Woodside Ave & Ulloa St  ,POINT(-122.453829 37.745766)
6940,Woodside Ave & Ulloa St  ,POINT(-122.454058 37.745695)
6941,Webster St & Chestnut St  ,POINT(-122.434502 37.800943)
6942,356 Wilde Ave   ,POINT(-122.40438 37.71705)
6944,Wilde Ave & Brussels St   ,POINT(-122.401237 37.716357)
6945,Wilde Ave & Delta St   ,POINT(-122.40718 37.71782)
6946,Wilde Ave & Girard St,POINT(-122.400252 37.716615)
6949,Wilde Ave & Goettingen St  ,POINT(-122.402302 37.716286)
6950,Winston Dr & 20th Ave  ,POINT(-122.475922 37.727017)
6951,Winston Dr & 20th Ave  ,POINT(-122.475739 37.726883)
6952,Winston Dr & Buckingham Way   ,POINT(-122.478488 37.72806)
6953,Winston Dr & Buckingham Way   ,POINT(-122.478672 37.727997)
6954,Winston Dr & Lake Merced Blvd ,POINT(-122.483299 37.727122)
6955,Winston Dr & Lake Merced Blvd ,POINT(-122.48331 37.726979)
6957,Wisconsin St & 22nd St  ,POINT(-122.39886 37.75719)
6961,Wisconsin St & 25th St  ,POINT(-122.398556 37.752287)
6962,Wisconsin St & 26th St  ,POINT(-122.398282 37.751279)
6964,Wisconsin St & Connecticut St ,POINT(-122.39867 37.753447)
6966,Wisconsin St & Madera St  ,POINT(-122.39872 37.75577)
6968,Williams Ave & 3rd St   ,POINT(-122.39295 37.72938)
6969,Williams Ave & 3rd St   ,POINT(-122.39285 37.72925)
6970,Williams Ave & Reddy St  ,POINT(-122.39525 37.72973)
6971,Woolsey St & Bowdoin St  ,POINT(-122.40941 37.72349)
6972,Woolsey St & Bowdoin St  ,POINT(-122.40961 37.72338)
6978,Woolsey St & Hamilton St  ,POINT(-122.40841 37.72374)
6979,Woolsey St & Hamilton St  ,POINT(-122.40864 37.72362)
6980,Woolsey St & University St  ,POINT(-122.41238 37.72271)
6981,Whitney St & Fairmount Street  ,POINT(-122.427491 37.738903)
6982,Whitney Young Cir & Progress St,POINT(-122.383322 37.733337)
6983,Whitney Young Cir & Progress St,POINT(-122.383082 37.733248)
6984,Cross Over Dr & Fulton St  ,POINT(-122.484077 37.77235)
6985,Yerba Buena Ave & Brentwood Ave,POINT(-122.45896 37.733604)
6986,Yerba Buena Ave & Brentwood Ave,POINT(-122.459189 37.733702)
6987,Yerba Buena Ave & Hazelwood Ave,POINT(-122.459659 37.734559)
6988,Yerba Buena Ave & Hazelwood Ave,POINT(-122.459705 37.734389)
6989,Yerba Buena Ave & Ravenwood Dr ,POINT(-122.46055 37.73531)
6990,Yerba Buena Ave & Saint Elmo Way ,POINT(-122.458719 37.732623)
6991,Metro Castro Station/Outbound,POINT(-122.435289 37.762683)
6992,Metro Embarcadero Station,POINT(-122.396396 37.793143)
6993,Forest Hill Station Outbound ,POINT(-122.459192 37.74817)
6994,Metro Montgomery Station/Outbound ,POINT(-122.402127 37.788791)
6995,Metro Powell Station/Outbound ,POINT(-122.407822 37.7843)
6996,Van Ness Station Outbound ,POINT(-122.41934 37.775234)
6997,Metro Civic Center Station/Outbd ,POINT(-122.414995 37.778675)
6998,Metro Church Station/Outbound,POINT(-122.429321 37.767327)
6999,7th St & Bryant St   ,POINT(-122.405005 37.774587)
7004,Avenue B & 9th Ave,POINT(-122.374986 37.823245)
7005,Broadway & Sansome St,POINT(-122.401907 37.798401)
7006,Blanken Ave & Gillette Ave,POINT(-122.39661 37.71097)
7007,Blanken Ave & Gillette Ave,POINT(-122.39636 37.711)
7008,Blanken Ave & Nueva Ave,POINT(-122.39723 37.71121)
7009,Blanken Ave & Nueva Ave,POINT(-122.39747 37.71119)
7010,Blanken Ave & Peninsula Ave,POINT(-122.39919 37.71159)
7011,Blanken Ave & Peninsula Ave,POINT(-122.39896 37.71162)
7012,Blanken Ave & Tunnel Ave,POINT(-122.40092 37.71201)
7019,Clement St & 8th Ave,POINT(-122.466422 37.782893)
7020,Crestline Dr & Burnett Ave,POINT(-122.44508 37.7493)
7023,831 Ellsworth St,POINT(-122.41526 37.73327)
7025,Frederick St & Masonic St,POINT(-122.444823 37.76735)
7026,Hahn St & Visitacion Ave,POINT(-122.415486 37.713301)
7028,Lombard & Richardson Ave,POINT(-122.445108 37.798668)
7032,Oakdale Ave & Loomis St,POINT(-122.404165 37.742528)
7036,Ocean Ave & Geneva Ave,POINT(-122.452453 37.723031)
7038,Powell St & Beach St,POINT(-122.412248 37.807604)
7039,Rutland St & Arleta Ave,POINT(-122.406724 37.713852)
7041,Rutland St & Campbell Ave,POINT(-122.40619 37.71534)
7044,Rutland St & Sunnydale Ave,POINT(-122.408536 37.7099)
7046,Rutland St & Visitacion Ave,POINT(-122.40793 37.71135)
7056,Union St & Buchanan St,POINT(-122.432107 37.797578)
7057,Visitacion Valley Middle School,POINT(-122.41374 37.71612)
7058,West Portal Ave & Ulloa St,POINT(-122.465846 37.740893)
7061,Wilde Ave & Rutland St,POINT(-122.405211 37.717349)
7065,19th Ave & Holloway Ave,POINT(-122.475096 37.721244)
7067,Cayuga Ave & Onondaga Ave,POINT(-122.43975 37.72205)
7073,Church St & Market St,POINT(-122.428893 37.767384)
7074,Church St & Duboce Ave,POINT(-122.42903 37.76932)
7075,Duboce Ave & Noe St,POINT(-122.43365 37.76922)
7077,Evans Ave & Mendell St,POINT(-122.384564 37.740905)
7092,Judah St & 31st Ave,POINT(-122.48949 37.76107)
7099,Mission St & San Jose Ave,POINT(-122.46126 37.70602)
7109,West Portal/Sloat/St Francis Circle,POINT(-122.471446 37.734825)
7111,San Jose Ave & Mt Vernon Ave,POINT(-122.44864 37.71847)
7113,Junipero Serra Blvd & Ocean Ave,POINT(-122.471707 37.731628)
7114,Junipero Serra Blvd & Ocean Ave,POINT(-122.471818 37.731271)
7120,Judah St & 40th Ave,POINT(-122.49914 37.76064)
7122,Judah St & 22nd Ave,POINT(-122.47983 37.76149)
7125,West Portal Ave & 14th Ave,POINT(-122.468984 37.738064)
7126,22nd St & Iowa St,POINT(-122.39176 37.7577)
7127,Geneva Ave & Rio Verde St,POINT(-122.415706 37.707136)
7128,Tioga Ave & Rutland St,POINT(-122.40572 37.7166)
7129,Mission St & 7th St,POINT(-122.410505 37.779354)
7142,California St & Van Ness Ave,POINT(-122.42202 37.790439)
7145,The Embarcadero & Brannan St,POINT(-122.387977 37.784627)
7149,LETTERMAN DR & LOMBARD ST,POINT(-122.45013 37.798052)
7151,Portola Ave & Claremont Ave,POINT(-122.46504 37.73985)
7155,SAN JOSE AVE & GENEVA AVE,POINT(-122.446872 37.720949)
7160,California St & 8th St,POINT(-122.466819 37.784792)
7166,4th St & King St,POINT(-122.393864 37.776278)
7170,3RD ST & EVANS AVE,POINT(-122.387931 37.742709)
7171,PAUL AVE & CARR ST,POINT(-122.395667 37.722404)
7179,BAY SHORE BLVD & SUNNYDALE AVE,POINT(-122.405067 37.708837)
7181,COLUMBUS AVE & CHESTNUT ST,POINT(-122.413978 37.80283)
7185,BROADWAY & GRANT AVE,POINT(-122.407342 37.797849)
7186,Lincoln Way & 19TH AVE,POINT(-122.477186 37.765384)
7187,MIDDLE POINT RD & HARE ST,POINT(-122.379358 37.734388)
7188,BUSH ST & Battery St,POINT(-122.399676 37.791315)
7191,SAN BRUNO AVE & SOMERSET ST,POINT(-122.401995 37.713395)
7193,GRAFTON AVE & PLYMOUTH AVE,POINT(-122.457034 37.720104)
7194,GRAFTON AVE & Capitol AVE,POINT(-122.459072 37.720104)
7195,GRAFTON AVE & JULES AVE,POINT(-122.461111 37.720095)
7196,GARFIELD ST & VICTORIA ST,POINT(-122.465234 37.719764)
7203,JACKSON ST & POLK ST,POINT(-122.421732 37.794177)
7204,Cabrillo St & La Playa St,POINT(-122.509876 37.773206)
7205,WEST PORTAL AVE & SLOAT BLVD,POINT(-122.4714 37.734914)
7208,SLOAT BLVD & 47TH AVE,POINT(-122.50493 37.735394)
7209,CRESCENT AVE & ELLSWORTH ST,POINT(-122.415052 37.734733)
7211,20th Av/Macy's Stonestown,POINT(-122.475786 37.728783)
7213,CORTLAND AVE & BRONTE ST,POINT(-122.41017 37.739711)
7214,5TH ST & FOLSOM ST,POINT(-122.403466 37.78044)
7215,ELLIS ST & MASON ST,POINT(-122.409367 37.785358)
7217,Metro Embarcadero Station,POINT(-122.396431 37.793152)
7219,Judah/La Playa/Ocean Beach,POINT(-122.509201 37.760348)
7220,ASHBURY ST & CLAYTON ST,POINT(-122.446966 37.763014)
7223,Union St & STEINER ST ,POINT(-122.43714 37.796874)
7227,Market St & Steuart St,POINT(-122.394917 37.794454)
7228,DUNCAN ST & AMBER DR,POINT(-122.443483 37.746016)
7229,Diamond Heights Blvd & Duncan St,POINT(-122.443208 37.746676)
7230,PLYMOUTH AVE & BROAD ST,POINT(-122.456174 37.713279)
7231,16th Avenue at Lawton Street,POINT(-122.473791 37.758023)
7234,BATTERY Alexander/FIELD RD,POINT(-122.530266 37.825033)
7235,TOWNSEND ST & 4TH ST,POINT(-122.394631 37.777278)
7237,LAKE MERCED BLVD & Font DR,POINT(-122.485164 37.724123)
7248,Brazil Ave & Prague St,POINT(-122.425882 37.720522)
7249,Grafton Ave at Plymouth Ave,POINT(-122.455923 37.72014)
7250,ARGUELLO BLVD & EUCLID AVE,POINT(-122.459105 37.783258)
7251,Diamond St (south)/Diamond Hts,POINT(-122.437252 37.73828)
7252,Duboce St/Noe St/Duboce Park,POINT(-122.433694 37.769392)
7253,Market St & Castro St,POINT(-122.435197 37.762674)
7254,Treasure Island Rd & Macalla Rd,POINT(-122.371017 37.813134)
7263,24th St & Noe St  ,POINT(-122.431991 37.751377)
7264,Market St & 1st St ,POINT(-122.399195 37.79094)
7269,Laguna Honda Blvd/Forest Hill Sta,POINT(-122.45879 37.747836)
7281,Embarcadero & Sansome St ,POINT(-122.403233 37.805146)
7282,Carl St & Cole St,POINT(-122.450094 37.765878)
7283,The Embarcadero & Ferry Building ,POINT(-122.39377 37.794828)
7285,Evans Ave & Quint St ,POINT(-122.390473 37.744039)
7286,Evans Ave & Selby St ,POINT(-122.39392 37.746164)
7287,Larkin St&Mcallister St,POINT(-122.416843 37.780382)
7288,Silver Ave&Santa Fe Ave ,POINT(-122.401592 37.734773)
7289,16th St & Folsom St ,POINT(-122.415428 37.7654)
7290,Castro St & 26th St ,POINT(-122.433893 37.748201)
7294,California St & Davis St,POINT(-122.396797 37.793527)
7295,Ashbury St & Frederick St ,POINT(-122.446473 37.767305)
7297,Sunnydale Ave & Bay Shore Blvd ,POINT(-122.40525 37.708801)
7298,Potrero Ave&15th St,POINT(-122.407623 37.767334)
7299,Mission St & South Van Ness Ave,POINT(-122.418485 37.772994)
7300,Geneva Ave&Carter St,POINT(-122.423217 37.709306)
7301,O'Farrell St&Taylor St,POINT(-122.41198 37.78585)
7302,Bush St & Sansome St,POINT(-122.400949 37.791066)
7303,3rd St & Carroll Ave,POINT(-122.394245 37.725482)
7304,Geneva Ave&Carter St,POINT(-122.423102 37.709083)
7306,West Portal Ave & 14th Ave ,POINT(-122.469042 37.738091)
7307,Myra Way & Reposa Way,POINT(-122.450541 37.740038)
7308,7th Ave & Lawton St,POINT(-122.463856 37.758426)
7309,Cyril Magnin St & Eddy St ,POINT(-122.408576 37.784314)
7310,Roosevelt Way&Buena Vista Ter,POINT(-122.438279 37.766698)
7312,Folsom St & 24th St,POINT(-122.414128 37.752444)
7313,Bay Shore Blvd & Alemany Blvd ,POINT(-122.407306 37.738371)
7315,Mason St & O'Farrell St ,POINT(-122.409767 37.786099)
7316,Church St & 14th St,POINT(-122.428996 37.767786)
7318,Sunset Tunnel East Portal ,POINT(-122.433076 37.769134)
7319,6th St & Bryant St,POINT(-122.40238 37.776023)
7320,3rd St & Fitzgerald Ave,POINT(-122.395243 37.723127)
7321,3rd St & Gene Friend Way,POINT(-122.389296 37.769557)
7324,3rd St & Gene Friend Way,POINT(-122.389445 37.769317)
7325,Garfield St&Byxbee St ,POINT(-122.469953 37.719585)
7326,Garfield St&Vernon St ,POINT(-122.468155 37.719594)
7328,Leland Ave@Alpha St ,POINT(-122.405775 37.711897)
7329,Leland Ave@Bay Shore Blvd ,POINT(-122.403794 37.711138)
7330,Raymond Ave & Rutland St,POINT(-122.407148 37.713343)
7331,Raymond Ave & Delta St,POINT(-122.409049 37.713844)
7332,Raymond Ave & Sawyer St ,POINT(-122.413469 37.715032)
7333,Sawyer St & Visitacion Ave,POINT(-122.414443 37.713345)
7334,Bay Shore Blvd & Blanken Ave,POINT(-122.402179 37.712226)
7335,Raymond Ave & Elliot St,POINT(-122.411213 37.714424)
7342,Third Street/Gilman/Paul,POINT(-122.395644 37.722413)
7343,Third Street & Carroll Ave ,POINT(-122.394222 37.725491)
7344,Third Street & Carroll Ave,POINT(-122.394256 37.725464)
7345,Third Street & Williams Ave ,POINT(-122.392604 37.729291)
7346,Third Street & Williams Ave ,POINT(-122.392638 37.729264)
7347,Third Street/Gilman/Paul,POINT(-122.39561 37.722449)
7352,Third Street & Evans Ave ,POINT(-122.38792 37.742726)
7353,Third Street & Marin St ,POINT(-122.387445 37.748999)
7354,Third Street & 23rd St,POINT(-122.388001 37.755414)
7355,Third Street & 20th St,POINT(-122.388558 37.760518)
7356,Third Street & Mariposa St ,POINT(-122.388853 37.764391)
7357,UCSF/Mission Bay,POINT(-122.389308 37.769049)
7358,Third Street & Mission Rock St ,POINT(-122.389717 37.772993)
7359,Third Street & Mission Rock St ,POINT(-122.389717 37.772832)
7360,UCSF/Mission Bay,POINT(-122.389274 37.76854)
7361,Third Street & Mariposa St,POINT(-122.388865 37.764239)
7362,Third Street & 20th St ,POINT(-122.388558 37.760376)
7363,Third Street & 23rd St ,POINT(-122.388012 37.75529)
7364,Third Street & Marin St ,POINT(-122.387479 37.749079)
7365,Third Street & Evans Ave ,POINT(-122.388034 37.742727)
7366,4TH ST & BERRY ST,POINT(-122.393944 37.776153)
7376,Third St & Le Conte Ave,POINT(-122.397468 37.718809)
7377,Third St & Marin St,POINT(-122.387422 37.748945)
7378,Third St & Marin St,POINT(-122.387571 37.749097)
7380,The Embarcadero & Harrison St,POINT(-122.388489 37.78957)
7381,Third St & Mariposa St,POINT(-122.388761 37.764427)
7382,Third St & Mariposa St.,POINT(-122.388945 37.764177)
7390,Third Street/Hudson/Innes,POINT(-122.388907 37.739916)
7391,Third Street/Kirkwood/La Salle,POINT(-122.389711 37.737641)
7392,Third Street/Oakdale/Palou,POINT(-122.390859 37.73435)
7393,Third Street/Revere/Shafter,POINT(-122.391536 37.73228)
7394,Third Street & Le Conte Ave,POINT(-122.397491 37.718827)
7395,Bay Shore Blvd/Arleta/Blanken,POINT(-122.402316 37.712253)
7396,Bay Shore Blvd & Sunnydale Ave ,POINT(-122.405055 37.70897)
7397,4th St & King St,POINT(-122.394036 37.776252)
7398,Bay Shore Blvd & Sunnydale Ave ,POINT(-122.405021 37.708997)
7399,Bay Shore Blvd/Arleta/Blanken,POINT(-122.402339 37.712226)
7401,Third Street/Revere/Shafter,POINT(-122.391502 37.732262)
7402,Third Street/Oakdale/Palou,POINT(-122.390836 37.734358)
7403,Third Street/Kirkwood/La Salle,POINT(-122.389688 37.737641)
7404,Third Street/Hudson/Innes,POINT(-122.388884 37.739916)
7405,4th St & King St,POINT(-122.393898 37.776323)
7408,11th St/btw Market & Mission,POINT(-122.418255 37.775118)
7410,Howard St & New Montgomery St,POINT(-122.399061 37.786256)
7421,Page St & Octavia Blvd,POINT(-122.423871 37.773825)
7423,Market St & Hyde St,POINT(-122.414723 37.778784)
7425,Monterey Blvd & San Anselmo Ave,POINT(-122.465501 37.733148)
7428,Newhall St & Fairfax Ave,POINT(-122.387153 37.741406)
7431,Silver Ave & Lisbon St,POINT(-122.428571 37.728606)
7440,Muni Metro East/Not a public stop,POINT(-122.386823 37.752808)
7444,California St & Battery St,POINT(-122.400099 37.793127)
7447,The Embarcadero & Brannan St,POINT(-122.387954 37.7846)
7448,19th Ave & Winston Dr,POINT(-122.475098 37.727258)
7449,19th Ave & Winston Dr,POINT(-122.474846 37.727195)
7455,Laguna St & Haight St,POINT(-122.425396 37.77263)
7473,3rd ST & 22nd St,POINT(-122.388239 37.758074)
7476,Van Ness Ave & North Point St,POINT(-122.425352 37.80484)
7496,Second Street & Folsom Street,POINT(-122.396723 37.78563)
7499,Fulton Street & Shrader Street,POINT(-122.453086 37.774872)
7518,24th Street & Potrero Avenue,POINT(-122.40621 37.753067)
7522,Geneva Street & Schwerin Street,POINT(-122.413084 37.706296)
7523,Pennsylvania Avenue & 23rd Street,POINT(-122.393008 37.755158)
7524,Pennsylvania Avenue & 25th Street,POINT(-122.392758 37.752624)
7525,25th Avenue & Dakota Street,POINT(-122.394695 37.752348)
7526,Pennsylvania Avenue & 25th Street,POINT(-122.39277 37.752463)
7527,Pennsylvania Avenue & 23rd Street,POINT(-122.392791 37.755015)
7528,Foerster Street & Monterey Blvd,POINT(-122.448753 37.731695)
7529,Francisco Street & Polk Street,POINT(-122.423793 37.803377)
7532,South Van Ness Ave & 24th St,POINT(-122.416167 37.752275)
7538,Cabrillo St & 7th Ave,POINT(-122.464834 37.775379)
7539,Cabrillo St & 7th Ave,POINT(-122.465006 37.775263)
7543,Clement St & 14 Ave,POINT(-122.473077 37.782498)
7544,Connecticut St & 19th St,POINT(-122.397473 37.761326)
7545,23rd St & Dakota St,POINT(-122.396779 37.754678)
7546,Dakota St & 23rd St,POINT(-122.396572 37.754705)
